location,Basel
lat,47.75000
lon,7.50000
asl,363.653
variable,Wind Gust
unit,km/h
level,sfc
resolution,hourly
aggregation,None
timestamp,Basel Wind Gust
20221015T0400,43.56
20221015T0500,38.88
20221015T0600,36.719997
20221015T0700,33.839996
20221015T0800,31.319998
20221015T0900,40.32
20221015T1000,34.92
20221015T1100,30.239998
20221015T1200,30.239998
20221015T1300,35.28
20221015T1400,39.6
20221015T1500,35.28
20221015T1600,30.599998
20221015T1700,27.72
20221015T1800,31.319998
20221015T1900,28.8
20221015T2000,26.64
20221015T2100,18.0
20221015T2200,19.8
20221015T2300,20.16
20221016T0000,14.04
20221016T0100,14.4
20221016T0200,14.4
20221016T0300,15.84
20221016T0400,16.56
20221016T0500,16.56
20221016T0600,16.56
20221016T0700,16.919998
20221016T0800,16.919998
20221016T0900,20.16
20221016T1000,20.16
20221016T1100,19.8
20221016T1200,18.359999
20221016T1300,18.0
20221016T1400,17.64
20221016T1500,16.919998
20221016T1600,21.599998
20221016T1700,20.16
20221016T1800,11.879999
20221016T1900,14.4
20221016T2000,16.199999
20221016T2100,18.72
20221016T2200,19.8
20221016T2300,19.8
20221017T0000,18.0
20221017T0100,17.28
20221017T0200,16.56
20221017T0300,15.119999
20221017T0400,14.4
20221017T0500,14.759999
20221017T0600,14.759999
20221017T0700,15.119999
20221017T0800,15.4800005
20221017T0900,18.0
20221017T1000,19.08
20221017T1100,19.08
20221017T1200,18.359999
20221017T1300,17.64
20221017T1400,17.64
20221017T1500,16.56
20221017T1600,15.119999
20221017T1700,13.32
20221017T1800,10.799999
20221017T1900,12.24
20221017T2000,11.879999
20221017T2100,11.5199995
20221017T2200,11.5199995
20221017T2300,13.679999
20221018T0000,19.08
20221018T0100,19.44
20221018T0200,15.84
20221018T0300,15.84
20221018T0400,15.84
20221018T0500,15.4800005
20221018T0600,15.119999
20221018T0700,15.4800005
20221018T0800,15.84
20221018T0900,16.919998
20221018T1000,18.72
20221018T1100,18.359999
20221018T1200,18.72
20221018T1300,18.359999
20221018T1400,18.72
20221018T1500,16.56
20221018T1600,11.5199995
20221018T1700,10.440001
20221018T1800,8.28
20221018T1900,8.64
20221018T2000,9.0
20221018T2100,13.679999
20221018T2200,11.159999
20221018T2300,10.08
20221019T0000,10.08
20221019T0100,10.08
20221019T0200,10.799999
20221019T0300,11.159999
20221019T0400,11.159999
20221019T0500,11.159999
20221019T0600,13.32
20221019T0700,14.04
20221019T0800,14.4
20221019T0900,12.24
20221019T1000,16.919998
20221019T1100,19.44
20221019T1200,20.16
20221019T1300,21.599998
20221019T1400,22.68
20221019T1500,20.16
20221019T1600,18.359999
20221019T1700,17.64
20221019T1800,13.679999
20221019T1900,12.959999
20221019T2000,12.959999
20221019T2100,15.119999
20221019T2200,14.04
20221019T2300,14.4
20221020T0000,14.04
20221020T0100,12.24
20221020T0200,12.959999
20221020T0300,13.32
20221020T0400,14.759999
20221020T0500,14.759999
20221020T0600,15.119999
20221020T0700,15.119999
20221020T0800,16.56
20221020T0900,19.08
20221020T1000,22.319998
20221020T1100,20.880001
20221020T1200,31.319998
20221020T1300,30.960001
20221020T1400,20.16
20221020T1500,17.64
20221020T1600,12.24
20221020T1700,10.799999
20221020T1800,10.08
20221020T1900,11.879999
20221020T2000,11.5199995
20221020T2100,43.199997
20221020T2200,23.039999
20221020T2300,16.919998
20221021T0000,14.04
20221021T0100,16.199999
20221021T0200,16.919998
20221021T0300,17.64
20221021T0400,19.08
20221021T0500,21.24
20221021T0600,19.44
20221021T0700,17.64
20221021T0800,20.880001
20221021T0900,41.399998
20221021T1000,40.68
20221021T1100,37.44
20221021T1200,26.28
20221021T1300,29.16
20221021T1400,36.719997
20221021T1500,36.0
20221021T1600,34.2
20221021T1700,28.44
20221021T1800,19.44
20221021T1900,17.64
20221021T2000,18.0
20221021T2100,25.56
20221021T2200,20.16
20221021T2300,18.0
20221022T0000,19.08
20221022T0100,20.16
20221022T0200,18.359999
20221022T0300,17.28
20221022T0400,16.56
20221022T0500,15.119999
20221022T0600,14.759999
20221022T0700,13.32
20221022T0800,12.24
20221022T0900,13.679999
20221022T1000,14.04
20221022T1100,15.84
20221022T1200,18.359999
20221022T1300,20.519999
20221022T1400,20.880001
20221022T1500,19.44
20221022T1600,15.84
20221022T1700,11.5199995
20221022T1800,9.72
20221022T1900,12.24
20221022T2000,12.24
20221022T2100,14.04
20221022T2200,14.4
20221022T2300,14.04
20221023T0000,14.04
20221023T0100,13.32
20221023T0200,13.32
20221023T0300,13.679999
20221023T0400,14.04
20221023T0500,14.4
20221023T0600,14.759999
20221023T0700,14.759999
20221023T0800,15.119999
20221023T0900,20.519999
20221023T1000,22.319998
20221023T1100,22.68
20221023T1200,23.039999
20221023T1300,24.119999
20221023T1400,24.119999
20221023T1500,21.599998
20221023T1600,20.16
20221023T1700,18.359999
20221023T1800,15.4800005
20221023T1900,21.599998
20221023T2000,39.6
20221023T2100,48.96
20221023T2200,32.760002
20221023T2300,34.2
20221024T0000,33.12
20221024T0100,32.039997
20221024T0200,27.359999
20221024T0300,23.039999
20221024T0400,33.839996
20221024T0500,25.199999
20221024T0600,23.4
20221024T0700,22.319998
20221024T0800,21.96
20221024T0900,29.16
20221024T1000,26.28
20221024T1100,25.56
20221024T1200,25.199999
20221024T1300,19.44
20221024T1400,23.4
20221024T1500,29.16
20221024T1600,28.44
20221024T1700,24.48
20221024T1800,20.16
20221024T1900,16.56
20221024T2000,16.56
20221024T2100,20.880001
20221024T2200,18.72
20221024T2300,19.08
20221025T0000,18.0
20221025T0100,16.919998
20221025T0200,16.56
20221025T0300,15.84
20221025T0400,15.84
20221025T0500,15.84
20221025T0600,15.4800005
20221025T0700,15.4800005
20221025T0800,14.759999
20221025T0900,17.64
20221025T1000,18.359999
20221025T1100,18.0
20221025T1200,18.359999
20221025T1300,19.08
20221025T1400,18.72
20221025T1500,18.0
20221025T1600,15.119999
20221025T1700,10.799999
20221025T1800,10.08
20221025T1900,12.24
20221025T2000,11.879999
20221025T2100,17.64
20221025T2200,16.199999
20221025T2300,13.32
20221026T0000,13.679999
20221026T0100,13.679999
20221026T0200,16.56
20221026T0300,22.68
20221026T0400,20.519999
20221026T0500,20.519999
20221026T0600,21.96
20221026T0700,22.319998
20221026T0800,22.68
20221026T0900,25.919998
20221026T1000,21.24
20221026T1100,18.72
20221026T1200,19.44
20221026T1300,20.519999
20221026T1400,23.039999
20221026T1500,22.319998
20221026T1600,20.880001
20221026T1700,15.4800005
20221026T1800,10.08
20221026T1900,11.5199995
20221026T2000,10.440001
20221026T2100,10.440001
20221026T2200,9.72
20221026T2300,10.799999
20221027T0000,11.159999
20221027T0100,10.799999
20221027T0200,11.159999
20221027T0300,11.5199995
20221027T0400,12.599999
20221027T0500,12.959999
20221027T0600,13.679999
20221027T0700,14.759999
20221027T0800,15.84
20221027T0900,19.8
20221027T1000,19.44
20221027T1100,19.44
20221027T1200,19.08
20221027T1300,19.08
20221027T1400,19.08
20221027T1500,19.08
20221027T1600,18.0
20221027T1700,16.56
20221027T1800,12.599999
20221027T1900,14.04
20221027T2000,15.4800005
20221027T2100,21.24
20221027T2200,19.8
20221027T2300,19.08
20221028T0000,18.359999
20221028T0100,17.64
20221028T0200,17.28
20221028T0300,17.28
20221028T0400,16.919998
20221028T0500,17.28
20221028T0600,17.28
20221028T0700,20.519999
20221028T0800,25.199999
20221028T0900,20.519999
20221028T1000,21.96
20221028T1100,21.599998
20221028T1200,20.16
20221028T1300,18.72
20221028T1400,19.8
20221028T1500,18.72
20221028T1600,17.28
20221028T1700,14.4
20221028T1800,12.599999
20221028T1900,13.679999
20221028T2000,12.959999
20221028T2100,15.4800005
20221028T2200,15.119999
20221028T2300,15.119999
20221029T0000,13.679999
20221029T0100,14.759999
20221029T0200,15.119999
20221029T0300,15.4800005
20221029T0400,16.919998
20221029T0500,16.199999
20221029T0600,14.4
20221029T0700,15.119999
20221029T0800,15.84
20221029T0900,18.0
20221029T1000,16.199999
20221029T1100,19.08
20221029T1200,19.44
20221029T1300,18.359999
20221029T1400,16.919998
20221029T1500,16.199999
20221029T1600,14.4
20221029T1700,10.799999
20221029T1800,11.879999
20221029T1900,13.32
20221029T2000,14.04
20221029T2100,19.08
20221029T2200,16.919998
20221029T2300,15.119999
20221030T0000,15.119999
20221030T0100,15.119999
20221030T0200,14.759999
20221030T0300,14.04
20221030T0400,13.679999
20221030T0500,13.32
20221030T0600,12.599999
20221030T0700,12.24
20221030T0800,12.24
20221030T0900,16.56
20221030T1000,17.64
20221030T1100,17.64
20221030T1200,15.84
20221030T1300,14.759999
20221030T1400,13.32
20221030T1500,12.24
20221030T1600,11.159999
20221030T1700,9.0
20221030T1800,7.5599995
20221030T1900,7.5599995
20221030T2000,9.0
20221030T2100,12.24
20221030T2200,10.799999
20221030T2300,10.440001
20221031T0000,10.440001
20221031T0100,10.799999
20221031T0200,10.799999
20221031T0300,10.799999
20221031T0400,10.440001
20221031T0500,10.440001
20221031T0600,10.08
20221031T0700,9.36
20221031T0800,9.0
20221031T0900,11.879999
20221031T1000,12.599999
20221031T1100,12.959999
20221031T1200,11.879999
20221031T1300,11.159999
20221031T1400,9.72
20221031T1500,10.799999
20221031T1600,12.24
20221031T1700,10.440001
20221031T1800,8.28
20221031T1900,10.08
20221031T2000,11.159999
20221031T2100,14.04
20221031T2200,14.04
20221031T2300,13.679999
20221101T0000,14.759999
20221101T0100,16.199999
20221101T0200,16.56
20221101T0300,16.199999
20221101T0400,16.56
20221101T0500,19.8
20221101T0600,21.96
20221101T0700,21.96
20221101T0800,21.24
20221101T0900,20.16
20221101T1000,20.519999
20221101T1100,21.599998
20221101T1200,21.599998
20221101T1300,20.880001
20221101T1400,23.759998
20221101T1500,24.84
20221101T1600,26.64
20221101T1700,24.84
20221101T1800,17.64
20221101T1900,16.199999
20221101T2000,15.4800005
20221101T2100,16.199999
20221101T2200,14.4
20221101T2300,12.959999
20221102T0000,12.959999
20221102T0100,12.959999
20221102T0200,13.679999
20221102T0300,15.84
20221102T0400,17.64
20221102T0500,17.64
20221102T0600,16.919998
20221102T0700,16.56
20221102T0800,15.84
20221102T0900,18.359999
20221102T1000,18.359999
20221102T1100,18.0
20221102T1200,18.0
20221102T1300,19.08
20221102T1400,19.8
20221102T1500,19.44
20221102T1600,16.56
20221102T1700,12.24
20221102T1800,9.36
20221102T1900,11.5199995
20221102T2000,11.879999
20221102T2100,10.08
20221102T2200,11.159999
20221102T2300,10.799999
20221103T0000,10.440001
20221103T0100,11.5199995
20221103T0200,12.24
20221103T0300,13.679999
20221103T0400,15.119999
20221103T0500,16.199999
20221103T0600,16.56
20221103T0700,16.199999
20221103T0800,16.919998
20221103T0900,19.08
20221103T1000,20.16
20221103T1100,22.319998
20221103T1200,23.759998
20221103T1300,23.4
20221103T1400,22.68
20221103T1500,21.96
20221103T1600,21.96
20221103T1700,21.96
20221103T1800,24.48
20221103T1900,31.319998
20221103T2000,45.719997
20221103T2100,40.32
20221103T2200,35.28
20221103T2300,32.760002
20221104T0000,38.519997
20221104T0100,38.88
20221104T0200,38.16
20221104T0300,34.56
20221104T0400,33.48
20221104T0500,31.319998
20221104T0600,26.64
20221104T0700,20.880001
20221104T0800,18.359999
20221104T0900,19.44
20221104T1000,16.199999
20221104T1100,16.56
20221104T1200,20.16
20221104T1300,19.44
20221104T1400,16.56
20221104T1500,16.919998
20221104T1600,16.199999
20221104T1700,14.4
20221104T1800,12.599999
20221104T1900,10.08
20221104T2000,12.959999
20221104T2100,12.599999
20221104T2200,14.759999
20221104T2300,13.679999
20221105T0000,12.599999
20221105T0100,14.759999
20221105T0200,15.119999
20221105T0300,15.119999
20221105T0400,15.119999
20221105T0500,14.759999
20221105T0600,15.119999
20221105T0700,18.0
20221105T0800,19.44
20221105T0900,14.04
20221105T1000,18.0
20221105T1100,18.72
20221105T1200,17.64
20221105T1300,17.64
20221105T1400,19.08
20221105T1500,19.8
20221105T1600,19.8
20221105T1700,18.0
20221105T1800,12.599999
20221105T1900,10.08
20221105T2000,9.36
20221105T2100,8.28
20221105T2200,6.8399997
20221105T2300,8.28
20221106T0000,7.92
20221106T0100,9.72
20221106T0200,10.08
20221106T0300,9.72
20221106T0400,9.36
20221106T0500,9.0
20221106T0600,10.08
20221106T0700,10.799999
20221106T0800,11.879999
20221106T0900,15.84
20221106T1000,15.4800005
20221106T1100,16.56
20221106T1200,17.28
20221106T1300,18.72
20221106T1400,20.519999
20221106T1500,20.519999
20221106T1600,19.44
20221106T1700,18.359999
20221106T1800,16.919998
20221106T1900,18.359999
20221106T2000,20.519999
20221106T2100,33.12
20221106T2200,28.08
20221106T2300,27.0
20221107T0000,24.48
20221107T0100,21.24
20221107T0200,22.68
20221107T0300,23.4
20221107T0400,23.039999
20221107T0500,22.68
20221107T0600,21.599998
20221107T0700,20.519999
20221107T0800,19.8
20221107T0900,18.359999
20221107T1000,20.519999
20221107T1100,21.24
20221107T1200,21.96
20221107T1300,24.119999
20221107T1400,28.44
20221107T1500,29.88
20221107T1600,27.72
20221107T1700,21.24
20221107T1800,15.4800005
20221107T1900,11.879999
20221107T2000,13.32
20221107T2100,13.32
20221107T2200,12.959999
20221107T2300,15.119999
20221108T0000,16.56
20221108T0100,17.64
20221108T0200,18.359999
20221108T0300,18.359999
20221108T0400,18.0
20221108T0500,18.0
20221108T0600,18.0
20221108T0700,18.359999
20221108T0800,18.72
20221108T0900,21.96
20221108T1000,24.119999
20221108T1100,24.48
20221108T1200,23.759998
20221108T1300,23.759998
20221108T1400,23.759998
20221108T1500,23.039999
20221108T1600,21.24
20221108T1700,16.919998
20221108T1800,15.84
20221108T1900,17.28
20221108T2000,18.0
20221108T2100,21.24
20221108T2200,20.880001
20221108T2300,20.16
20221109T0000,18.72
20221109T0100,21.599998
20221109T0200,21.599998
20221109T0300,22.68
20221109T0400,21.599998
20221109T0500,32.760002
20221109T0600,34.56
20221109T0700,33.12
20221109T0800,21.96
20221109T0900,27.72
20221109T1000,25.919998
20221109T1100,24.48
20221109T1200,22.68
20221109T1300,21.24
20221109T1400,21.24
20221109T1500,21.24
20221109T1600,16.919998
20221109T1700,15.84
20221109T1800,15.84
20221109T1900,15.119999
20221109T2000,14.04
20221109T2100,14.4
20221109T2200,14.759999
20221109T2300,15.4800005
20221110T0000,14.4
20221110T0100,11.5199995
20221110T0200,12.24
20221110T0300,11.5199995
20221110T0400,11.5199995
20221110T0500,11.879999
20221110T0600,9.36
20221110T0700,8.64
20221110T0800,8.64
20221110T0900,8.28
20221110T1000,11.5199995
20221110T1100,15.4800005
20221110T1200,15.4800005
20221110T1300,11.879999
20221110T1400,12.959999
20221110T1500,15.84
20221110T1600,15.119999
20221110T1700,9.36
20221110T1800,9.0
20221110T1900,11.5199995
20221110T2000,12.599999
20221110T2100,12.24
20221110T2200,10.799999
20221110T2300,10.440001
20221111T0000,10.08
20221111T0100,9.72
20221111T0200,10.08
20221111T0300,10.08
20221111T0400,10.799999
20221111T0500,9.72
20221111T0600,9.36
20221111T0700,12.24
20221111T0800,13.32
20221111T0900,11.879999
20221111T1000,14.4
20221111T1100,16.56
20221111T1200,16.56
20221111T1300,16.199999
20221111T1400,15.119999
20221111T1500,13.32
20221111T1600,10.440001
20221111T1700,7.5599995
20221111T1800,7.5599995
20221111T1900,7.92
20221111T2000,9.0
20221111T2100,11.159999
20221111T2200,10.440001
20221111T2300,11.159999
20221112T0000,11.879999
20221112T0100,11.5199995
20221112T0200,11.159999
20221112T0300,10.440001
20221112T0400,11.159999
20221112T0500,11.5199995
20221112T0600,11.879999
20221112T0700,11.879999
20221112T0800,11.5199995
20221112T0900,14.4
20221112T1000,14.4
20221112T1100,14.4
20221112T1200,13.679999
20221112T1300,12.959999
20221112T1400,12.599999
20221112T1500,11.159999
20221112T1600,9.72
20221112T1700,6.4799995
20221112T1800,7.92
20221112T1900,9.36
20221112T2000,9.72
20221112T2100,10.440001
20221112T2200,10.799999
20221112T2300,11.159999
20221113T0000,10.440001
20221113T0100,10.440001
20221113T0200,10.08
20221113T0300,10.08
20221113T0400,10.440001
20221113T0500,10.08
20221113T0600,10.08
20221113T0700,10.440001
20221113T0800,10.440001
20221113T0900,13.32
20221113T1000,12.959999
20221113T1100,13.32
20221113T1200,12.959999
20221113T1300,12.959999
20221113T1400,13.32
20221113T1500,13.32
20221113T1600,11.5199995
20221113T1700,7.92
20221113T1800,9.0
20221113T1900,9.36
20221113T2000,10.799999
20221113T2100,14.4
20221113T2200,12.959999
20221113T2300,13.679999
20221114T0000,14.759999
20221114T0100,14.759999
20221114T0200,14.4
20221114T0300,15.4800005
20221114T0400,16.199999
20221114T0500,16.919998
20221114T0600,18.0
20221114T0700,20.519999
20221114T0800,22.319998
20221114T0900,34.2
20221114T1000,34.2
20221114T1100,34.2
20221114T1200,27.0
20221114T1300,26.64
20221114T1400,28.08
20221114T1500,30.599998
20221114T1600,29.519999
20221114T1700,27.72
20221114T1800,23.039999
20221114T1900,21.24
20221114T2000,19.44
20221114T2100,23.759998
20221114T2200,21.599998
20221114T2300,20.16
20221115T0000,18.72
20221115T0100,17.64
20221115T0200,16.919998
20221115T0300,17.64
20221115T0400,18.359999
20221115T0500,18.359999
20221115T0600,16.919998
20221115T0700,15.4800005
20221115T0800,14.04
20221115T0900,16.199999
20221115T1000,16.919998
20221115T1100,18.0
20221115T1200,18.359999
20221115T1300,18.0
20221115T1400,17.28
20221115T1500,17.28
20221115T1600,17.64
20221115T1700,16.919998
20221115T1800,15.84
20221115T1900,15.4800005
20221115T2000,14.759999
20221115T2100,16.919998
20221115T2200,15.84
20221115T2300,13.679999
20221116T0000,14.759999
20221116T0100,15.84
20221116T0200,17.64
20221116T0300,18.72
20221116T0400,20.519999
20221116T0500,20.880001
20221116T0600,19.08
20221116T0700,17.64
20221116T0800,18.359999
20221116T0900,21.24
20221116T1000,17.28
20221116T1100,18.72
20221116T1200,20.16
20221116T1300,26.28
20221116T1400,30.599998
20221116T1500,27.72
20221116T1600,23.4
20221116T1700,18.72
20221116T1800,16.56
20221116T1900,14.759999
20221116T2000,14.759999
20221116T2100,19.08
20221116T2200,16.56
20221116T2300,16.199999
20221117T0000,30.239998
20221117T0100,21.96
20221117T0200,24.84
20221117T0300,26.64
20221117T0400,33.12
20221117T0500,43.92
20221117T0600,33.839996
20221117T0700,40.68
20221117T0800,46.44
20221117T0900,46.44
20221117T1000,48.96
20221117T1100,50.039997
20221117T1200,52.199997
20221117T1300,57.96
20221117T1400,62.279995
20221117T1500,60.839996
20221117T1600,49.68
20221117T1700,47.88
20221117T1800,41.760002
20221117T1900,41.039997
20221117T2000,27.0
20221117T2100,43.199997
20221117T2200,40.32
20221117T2300,36.0
20221118T0000,33.12
20221118T0100,28.8
20221118T0200,23.039999
20221118T0300,24.48
20221118T0400,24.48
20221118T0500,23.759998
20221118T0600,32.039997
20221118T0700,37.8
20221118T0800,37.8
20221118T0900,37.44
20221118T1000,36.719997
20221118T1100,36.719997
20221118T1200,37.44
20221118T1300,38.16
20221118T1400,34.56
20221118T1500,35.28
20221118T1600,33.839996
20221118T1700,32.039997
20221118T1800,25.919998
20221118T1900,17.64
20221118T2000,16.199999
20221118T2100,16.199999
20221118T2200,13.32
20221118T2300,15.4800005
20221119T0000,15.84
20221119T0100,15.119999
20221119T0200,14.4
20221119T0300,12.959999
20221119T0400,12.24
20221119T0500,12.959999
20221119T0600,13.679999
20221119T0700,13.679999
20221119T0800,12.959999
20221119T0900,12.599999
20221119T1000,16.919998
20221119T1100,18.0
20221119T1200,18.72
20221119T1300,20.16
20221119T1400,20.880001
20221119T1500,20.880001
20221119T1600,20.519999
20221119T1700,19.08
20221119T1800,14.4
20221119T1900,12.599999
20221119T2000,14.4
20221119T2100,12.959999
20221119T2200,10.440001
20221119T2300,11.159999
20221120T0000,12.599999
20221120T0100,12.959999
20221120T0200,13.32
20221120T0300,14.04
20221120T0400,14.759999
20221120T0500,17.64
20221120T0600,19.8
20221120T0700,20.880001
20221120T0800,21.599998
20221120T0900,24.48
20221120T1000,24.84
20221120T1100,27.0
20221120T1200,32.039997
20221120T1300,32.039997
20221120T1400,30.960001
20221120T1500,30.960001
20221120T1600,28.8
20221120T1700,25.199999
20221120T1800,19.8
20221120T1900,22.319998
20221120T2000,30.960001
20221120T2100,33.48
20221120T2200,39.96
20221120T2300,40.68
20221121T0000,39.96
20221121T0100,37.44
20221121T0200,36.36
20221121T0300,37.079998
20221121T0400,42.48
20221121T0500,43.199997
20221121T0600,41.039997
20221121T0700,39.96
20221121T0800,35.64
20221121T0900,29.88
20221121T1000,27.0
20221121T1100,26.64
20221121T1200,29.88
20221121T1300,27.359999
20221121T1400,21.24
20221121T1500,15.84
20221121T1600,17.64
20221121T1700,16.919998
20221121T1800,12.599999
20221121T1900,14.04
20221121T2000,19.44
20221121T2100,24.84
20221121T2200,25.919998
20221121T2300,24.119999
20221122T0000,23.4
20221122T0100,23.039999
20221122T0200,32.039997
20221122T0300,37.8
20221122T0400,34.92
20221122T0500,29.16
20221122T0600,25.919998
20221122T0700,24.48
20221122T0800,27.359999
20221122T0900,24.48
20221122T1000,25.199999
20221122T1100,30.239998
20221122T1200,31.319998
20221122T1300,38.88
20221122T1400,39.6
20221122T1500,37.44
20221122T1600,33.12
20221122T1700,28.44
20221122T1800,27.0
20221122T1900,26.28
20221122T2000,24.48
20221122T2100,24.48
20221122T2200,23.759998
20221122T2300,22.68
20221123T0000,21.24
20221123T0100,18.359999
20221123T0200,16.199999
20221123T0300,15.4800005
20221123T0400,15.4800005
20221123T0500,14.4
20221123T0600,14.04
20221123T0700,13.679999
20221123T0800,14.4
20221123T0900,16.919998
20221123T1000,18.359999
20221123T1100,19.8
20221123T1200,20.880001
20221123T1300,23.039999
20221123T1400,24.119999
20221123T1500,24.48
20221123T1600,25.199999
20221123T1700,24.48
20221123T1800,47.88
20221123T1900,34.56
20221123T2000,46.8
20221123T2100,43.56
20221123T2200,40.68
20221123T2300,34.56
20221124T0000,30.599998
20221124T0100,27.359999
20221124T0200,26.28
20221124T0300,28.44
20221124T0400,29.519999
20221124T0500,29.16
20221124T0600,28.44
20221124T0700,27.72
20221124T0800,28.08
20221124T0900,34.56
20221124T1000,33.12
20221124T1100,38.16
20221124T1200,37.44
20221124T1300,36.719997
20221124T1400,37.079998
20221124T1500,33.48
20221124T1600,31.319998
20221124T1700,24.48
20221124T1800,13.32
20221124T1900,12.959999
20221124T2000,12.959999
20221124T2100,16.919998
20221124T2200,16.919998
20221124T2300,16.919998
20221125T0000,16.919998
20221125T0100,16.199999
20221125T0200,15.119999
20221125T0300,14.04
20221125T0400,13.679999
20221125T0500,14.759999
20221125T0600,15.84
20221125T0700,16.919998
20221125T0800,17.64
20221125T0900,20.880001
20221125T1000,19.08
20221125T1100,19.44
20221125T1200,18.359999
20221125T1300,16.199999
20221125T1400,20.880001
20221125T1500,23.039999
20221125T1600,21.599998
20221125T1700,15.4800005
20221125T1800,11.5199995
20221125T1900,11.879999
20221125T2000,13.679999
20221125T2100,15.119999
20221125T2200,12.24
20221125T2300,11.5199995
20221126T0000,10.799999
20221126T0100,10.799999
20221126T0200,10.440001
20221126T0300,10.08
20221126T0400,10.440001
20221126T0500,10.799999
20221126T0600,9.36
20221126T0700,8.64
20221126T0800,8.64
20221126T0900,6.8399997
20221126T1000,7.92
20221126T1100,10.799999
20221126T1200,13.32
20221126T1300,15.119999
20221126T1400,14.759999
20221126T1500,11.879999
20221126T1600,11.159999
20221126T1700,7.92
20221126T1800,6.8399997
20221126T1900,7.2
20221126T2000,7.92
20221126T2100,6.4799995
20221126T2200,7.92
20221126T2300,8.64
20221127T0000,9.72
20221127T0100,10.799999
20221127T0200,11.5199995
20221127T0300,12.599999
20221127T0400,13.32
20221127T0500,14.04
20221127T0600,13.679999
20221127T0700,14.4
20221127T0800,14.759999
20221127T0900,14.759999
20221127T1000,17.28
20221127T1100,18.72
20221127T1200,19.44
20221127T1300,20.16
20221127T1400,19.8
20221127T1500,19.08
20221127T1600,17.28
20221127T1700,12.599999
20221127T1800,12.24
20221127T1900,12.24
20221127T2000,13.32
20221127T2100,18.72
20221127T2200,19.08
20221127T2300,17.28
20221128T0000,17.28
20221128T0100,17.28
20221128T0200,16.919998
20221128T0300,16.56
20221128T0400,17.28
20221128T0500,18.0
20221128T0600,18.359999
20221128T0700,18.0
20221128T0800,16.919998
20221128T0900,17.28
20221128T1000,15.4800005
20221128T1100,15.84
20221128T1200,16.56
20221128T1300,16.919998
20221128T1400,17.64
20221128T1500,17.64
20221128T1600,16.919998
20221128T1700,16.199999
20221128T1800,16.919998
20221128T1900,17.28
20221128T2000,17.28
20221128T2100,20.16
20221128T2200,21.599998
20221128T2300,22.68
20221129T0000,22.68
20221129T0100,21.96
20221129T0200,18.0
20221129T0300,12.959999
20221129T0400,9.72
20221129T0500,8.64
20221129T0600,8.28
20221129T0700,7.5599995
20221129T0800,6.4799995
20221129T0900,5.04
20221129T1000,5.7599998
20221129T1100,7.92
20221129T1200,12.959999
20221129T1300,16.56
20221129T1400,17.28
20221129T1500,18.359999
20221129T1600,17.64
20221129T1700,16.56
20221129T1800,13.679999
20221129T1900,11.5199995
20221129T2000,10.799999
20221129T2100,12.24
20221129T2200,12.24
20221129T2300,12.599999
20221130T0000,14.4
20221130T0100,15.4800005
20221130T0200,16.199999
20221130T0300,17.64
20221130T0400,18.359999
20221130T0500,19.08
20221130T0600,19.8
20221130T0700,20.880001
20221130T0800,20.880001
20221130T0900,15.84
20221130T1000,17.64
20221130T1100,19.8
20221130T1200,19.44
20221130T1300,21.599998
20221130T1400,21.599998
20221130T1500,23.039999
20221130T1600,23.4
20221130T1700,21.24
20221130T1800,16.56
20221130T1900,15.119999
20221130T2000,15.119999
20221130T2100,14.759999
20221130T2200,14.759999
20221130T2300,14.4
20221201T0000,13.679999
20221201T0100,12.959999
20221201T0200,12.959999
20221201T0300,13.32
20221201T0400,13.32
20221201T0500,13.679999
20221201T0600,14.04
20221201T0700,14.759999
20221201T0800,15.119999
20221201T0900,15.4800005
20221201T1000,15.4800005
20221201T1100,21.599998
20221201T1200,24.119999
20221201T1300,23.759998
20221201T1400,23.039999
20221201T1500,21.24
20221201T1600,19.8
20221201T1700,20.519999
20221201T1800,20.519999
20221201T1900,18.72
20221201T2000,16.919998
20221201T2100,17.64
20221201T2200,17.64
20221201T2300,16.56
20221202T0000,14.04
20221202T0100,12.959999
20221202T0200,12.599999
20221202T0300,12.599999
20221202T0400,12.959999
20221202T0500,11.879999
20221202T0600,10.440001
20221202T0700,9.72
20221202T0800,9.36
20221202T0900,11.159999
20221202T1000,11.5199995
20221202T1100,11.5199995
20221202T1200,11.159999
20221202T1300,10.799999
20221202T1400,12.599999
20221202T1500,14.759999
20221202T1600,15.84
20221202T1700,15.119999
20221202T1800,13.32
20221202T1900,10.440001
20221202T2000,10.440001
20221202T2100,11.879999
20221202T2200,11.879999
20221202T2300,11.5199995
20221203T0000,11.879999
20221203T0100,12.599999
20221203T0200,12.599999
20221203T0300,11.879999
20221203T0400,11.879999
20221203T0500,11.879999
20221203T0600,11.879999
20221203T0700,11.5199995
20221203T0800,11.879999
20221203T0900,12.599999
20221203T1000,14.4
20221203T1100,16.56
20221203T1200,18.72
20221203T1300,19.8
20221203T1400,19.8
20221203T1500,22.319998
20221203T1600,22.319998
20221203T1700,18.72
20221203T1800,14.759999
20221203T1900,14.759999
20221203T2000,13.679999
20221203T2100,15.119999
20221203T2200,12.959999
20221203T2300,12.24
20221204T0000,11.159999
20221204T0100,10.799999
20221204T0200,11.159999
20221204T0300,11.159999
20221204T0400,10.799999
20221204T0500,10.440001
20221204T0600,9.0
20221204T0700,7.2
20221204T0800,6.12
20221204T0900,7.5599995
